SKN,Station.Name,Observer,Network,Island,ELEV.m.,LAT,LON,NCEI.id,NWS.id,NESDIS.id,SCAN.id,SMART_NODE_RF.id
599.17,Simstn_high,Simulated,STATE,MO,1323,21.101491,-156.86002,NA,NA,NA,NA,NA
599.2,Veg5,Jon Price,STATE,MO,208,21.134647,-156.82779,NA,NA,NA,NA,NA
599.3,Veg6,Jon Price,STATE,MO,319,21.140881,-156.841251,NA,NA,NA,NA,NA
599.4,Veg7,Jon Price,STATE,MO,618,21.127154,-156.89164,NA,NA,NA,NA,NA
599.5,Veg8,Jon Price,STATE,MO,274,21.138482,-156.866201,NA,NA,NA,NA,NA
599.6,Veg9,Jon Price,STATE,MO,591,21.115145,-156.786325,NA,NA,NA,NA,NA
599.7,Veg10,Jon Price,STATE,MO,630,21.162029,-156.787565,NA,NA,NA,NA,NA
599.8,Veg11,Jon Price,STATE,MO,1207,21.10411,-156.894757,NA,NA,NA,NA,NA
599.9,Veg12,Jon Price,STATE,MO,820,21.089777,-156.851746,NA,NA,NA,NA,NA
650,R-8 (Palikoholo),KOELE CO,STATE,LA,343,20.763942,-156.968794,NA,NA,NA,NA,NA
651,549,DOLE,STATE,LA,348,20.78572294,-156.9619168,NA,NA,NA,NA,NA
652,R-6 (Kamoku Woolshed),DOLE,STATE,LA,328,20.81211104,-156.9638643,NA,NA,NA,NA,NA
653,538,DOLE,STATE,LA,366,20.83155475,-156.9646999,NA,NA,NA,NA,NA
654,529 (57 Road),DOLE,STATE,LA,383,20.82016666,-156.9599763,NA,NA,NA,NA,NA
655,546 (1240 Road),DOLE,STATE,LA,387,20.79461228,-156.9508065,NA,NA,NA,NA,NA
656,LANAI AIRPORT 656,HAWN AIRLINES,NWS,LA,396.2,20.7882389,-156.946639,USC00515275,PHNY,NA,NA,NA
657,552,DOLE,STATE,LA,389,20.7815581,-156.9402494,NA,NA,NA,NA,NA
658,KAUMALAPAU HARBOR 658,HAWN PINE,COOP,LA,9,20.78683305,-156.9905286,USC00513461,NA,NA,NA,NA
660,548,HAWAIIAN PINE,STATE,LA,378,20.76683589,-156.9505258,NA,NA,NA,NA,NA
661,537 (Fld 5315-16),DOLE,STATE,LA,445,20.83072271,-156.9485884,NA,NA,NA,NA,NA
662,539 (Exp Plot L-3),DOLE,STATE,LA,470,20.81988954,-156.9508094,NA,NA,NA,NA,NA
663,528,DOLE,STATE,LA,434,20.80961198,-156.9505304,NA,NA,NA,NA,NA
664,Field 5519,DOLE,STATE,LA,415,20.79655814,-156.933862,NA,NA,NA,NA,NA
665,545,DOLE,STATE,LA,378,20.78711427,-156.9319165,NA,NA,NA,NA,NA
666,547 (Miki Basin),DOLE,STATE,LA,373,20.77711468,-156.9319155,NA,NA,NA,NA,NA
667,532,DOLE,STATE,LA,463,20.82683505,-156.9366432,NA,NA,NA,NA,NA
668,557 (North End),DOLE,STATE,LA,442,20.84016555,-156.9638677,NA,NA,NA,NA,NA
669,558,DOLE,STATE,LA,335,20.78517098,-156.9210829,NA,NA,NA,NA,NA
670,536,DOLE,STATE,LA,457,20.81544778,-156.9221972,NA,NA,NA,NA,NA
671,Laboratory,HAWAIIAN PINE,STATE,LA,488,20.82350353,-156.9188649,NA,NA,NA,NA,NA
672,Lanai City,KOELE CO,STATE,MA,494,20.82767023,-156.9174765,NA,NA,NA,NA,NA
672.1,Lanai City,NWS,HydroNet-UaNet,LA,498.0432,20.8262997,-156.9182,USC00515286,LANH1,NA,NA,NA
673,544 (Manele),DOLE,STATE,LA,373,20.76683919,-156.9171923,NA,NA,NA,NA,NA
673.01,La Ola,NREL,NREL,LA,382,20.76685,-156.9229,NA,NA,NA,NA,NA
674,541 (Kapano),DOLE,STATE,LA,409,20.80767138,-156.9105297,NA,NA,NA,NA,NA
675,542 (Palawai Basin),DOLE,STATE,LA,349,20.78045078,-156.9038602,NA,NA,NA,NA,NA
675.1,561,DOLE,STATE,LA,363,20.79183904,-156.9052503,NA,NA,NA,NA,NA
676,MALAUEA 676,DEPT OF AGR,COOP,LA,346,20.76184095,-156.904414,USC00516012,NA,NA,NA,NA
677,559,DOLE,STATE,LA,387,20.77044868,-156.929137,NA,NA,NA,NA,NA
678,560 (Fld 5415-16),HAWAIIAN PINE,STATE,LA,381,20.80183728,-156.9188624,NA,NA,NA,NA,NA
679,LANAI 1,RAWS,RAWS,LA,387.096,20.87333333,-157.0063889,USR0000HLAN,LNIH1,48702336,NA,NA
680,540,DOLE,STATE,LA,534,20.81711646,-156.9027533,NA,NA,NA,NA,NA
681,543,DOLE,STATE,LA,399,20.77017387,-156.9005257,NA,NA,NA,NA,NA
681.1,562,DOLE,STATE,LA,366,20.77323021,-156.8910815,NA,NA,NA,NA,NA
682,550,DOLE,STATE,LA,378,20.78434099,-156.8902494,NA,NA,NA,NA,NA
683,555,DOLE,STATE,LA,566,20.80322922,-156.8908071,NA,NA,NA,NA,NA
684,LANAIHALE 684,DEPT OF AGR,COOP,LA,1027,20.81128686,-156.8724751,USC00515301,NA,NA,NA,NA
684.1,Waiopaa,DOLE,STATE,LA,648,20.80878588,-156.880808,NA,NA,NA,NA,NA
685,WAIAKEAKUA 685,KOELE CO,COOP,LA,622,20.79462021,-156.8749728,USC00519021,NA,NA,NA,NA
685.1,563,DOLE,STATE,LA,610,20.797961,-156.879142,NA,NA,NA,NA,NA
686,533,DOLE,STATE,LA,474,20.85655502,-156.9491476,NA,NA,NA,NA,NA
687,R-10,PRI,STATE,LA,838,20.82545105,-156.8899768,NA,NA,NA,NA,NA
688,R-11 Kailua Mauk,DOLE,STATE,LA,579,20.78323282,-156.8655268,NA,NA,NA,NA,NA
689,R-12,DOLE,STATE,LA,823,20.82100837,-156.8769209,NA,NA,NA,NA,NA
690,KANEPUU 690,DEPT OF AGR,COOP,LA,500,20.87182812,-156.9916489,USC00513130,NA,NA,NA,NA
691,534,DOLE,STATE,LA,480,20.83961322,-156.9291446,NA,NA,NA,NA,NA
692,535,DOLE,STATE,LA,476,20.83405848,-156.9221994,NA,NA,NA,NA,NA
693,Koele,DOLE,STATE,LA,532,20.83711452,-156.9166443,NA,NA,NA,NA,NA
694,MAHANA 694,DOLE,COOP,LA,436,20.86489202,-156.9083156,USC00515704,NA,NA,NA,NA
695,R-1 (Wawaeku),DOLE,STATE,LA,229,20.8615625,-156.872482,NA,NA,NA,NA,NA
696,R-5 (Keomoku),DOLE,STATE,LA,3,20.84990013,-156.8272024,NA,NA,NA,NA,NA
697,R-13,DOLE,STATE,LA,457,20.85933758,-156.899426,NA,NA,NA,NA,NA
698,R-14,DOLE,STATE,LA,534,20.8435048,-156.9008125,NA,NA,NA,NA,NA
700,Waimanalo,EWA PLANTATION,STATE,OA,23,21.32850843,-158.0905884,NA,NA,NA,NA,NA
700.1,Field 9,EWA PLANTATION,STATE,OA,8,21.33017204,-158.0305884,NA,NA,NA,NA,NA
700.2,EWA BEACH 1.3 NW,CoCoRaHS,CoCoRaHS,OA,6,21.3275,-158.0286,US1HIHN0006,NA,NA,NA,NA
701,Barbers Point,US NAVY,STATE,OA,9,21.31017585,-158.0689226,NA,NA,NA,NA,NA
701.01,Kalaeloa,NREL,NREL,OA,11,21.3134,-158.0825,NA,NA,NA,NA,NA
701.1,Fort De Russy 701.1,COOP,STATE,OA,1,21.283,-157.833,NA,NA,NA,NA,NA
702,Us Magnetic Obs,US COAST GEODETIC S,STATE,OA,3,21.30017459,-158.093922,NA,NA,NA,NA,NA
702.1,Ewa MCAS,USMC,STATE,OA,12,21.32517399,-158.0472556,NA,NA,NA,NA,NA
702.2,HONOLULU OBSERV 702.2,USC&GEODETIC SURVEY,COOP,OA,2,21.313926,-157.999529,USC00511918,NA,NA,NA,NA
702.3,Ewa Beach,MB HARADA,STATE,OA,2,21.3135043,-157.9922552,NA,NA,NA,NA,NA
702.4,Halehoku,MIKE MORROW,STATE,OA,6,21.32461584,-158.0091996,NA,NA,NA,NA,NA
702.5,CAMPBELL IND PK 702.5,STD OIL CO,COOP,OA,3,21.30572953,-158.1078106,USC00510248,NA,NA,NA,NA
702.6,Ewa Beach,H CHING,STATE,OA,2,21.311554,-158.006421,NA,NA,NA,NA,NA
702.7,Kapolei-Kalaeloa AP,NWS,NWS,OA,15,21.31667,-158.06667,USW00022551,PHJR,NA,NA,NA
702.8,PTWC,NWS,HydroNet-UaNet,OA,1.524,21.3150005,-157.9992,NA,PTWH1,NA,NA,NA
703,HONOLULU INTERNATIONAL AIRPORT,USWB,NWS,OA,2.1,21.324,-157.9294,USW00022521,PHNL,NA,NA,NA
703.1,"HONOLULU FIRE STATION 703.1, HI US",COOP,COOP,OA,1,21.3287,-157.9298,USC00511925,NA,NA,NA,NA
704,Hono Substation,NWS,STATE,OA,15,21.30572477,-157.8611456,NA,NA,NA,NA,NA
704.1,Farrington High,FARRINGTON HS,STATE,OA,15,21.33016799,-157.8722562,NA,NA,NA,NA,NA
704.11,Press Bldg,STAR BULLETIN,STATE,OA,2,21.30239152,-157.8561459,NA,NA,NA,NA,NA
704.12,Alewa Mauka,J CHANG,STATE,OA,305,21.3429446,-157.846145,NA,NA,NA,NA,NA
704.2,Bishop Museum Pk,DAHLGREN JA,STATE,OA,2,21.33127901,-157.8703118,NA,NA,NA,NA,NA
704.9,Alewa Hts,R CHUN,STATE,OA,73,21.33016769,-157.857812,NA,NA,NA,NA,NA
705,BERETANIA PUMP STN 705,BWS,COOP,OA,6,21.305169,-157.8522571,USC00510211,NA,NA,NA,NA
705.1,Craigside,DAVIS GC,STATE,OA,49,21.32211236,-157.849479,NA,NA,NA,NA,NA
705.11,Foster Gardens,HONO BOTANICAL GARDN,STATE,OA,3,21.31627955,-157.8583678,NA,NA,NA,NA,NA
705.12,Aloha Tower,NWS,HydroNet-UaNet,OA,38.1,21.3034,-157.8627,NA,ALOH1,NA,NA,NA
705.2,Nuuanu Valley,STANLEY D,STATE,OA,37,21.31822382,-157.8553123,NA,NA,NA,NA,NA
705.3,Us Exp Station,US EXP STATION,STATE,OA,2,21.32127903,-157.8472568,NA,NA,NA,NA,NA
705.4,Us Naval Station,US NAVY,STATE,OA,15,21.30405826,-157.8630899,NA,NA,NA,NA,NA
705.5,Honolulu,F BROWN,STATE,OA,5,21.29683603,-157.8472575,NA,NA,NA,NA,NA
705.6,Honolulu-Smith,SMITH CAPT D,STATE,OA,3,21.29655801,-157.837813,NA,NA,NA,NA,NA
705.7,Hono Pauoa Vall,BISHOP REV SE,STATE,OA,15,21.31350185,-157.8530902,NA,NA,NA,NA,NA
705.8,Hono Miller&Ber,MCKIBBIN DR R,STATE,OA,15,21.30628018,-157.8572569,NA,NA,NA,NA,NA
705.9,Hono Nuuanu&Ber,ROOKE DR,STATE,OA,6,21.31155767,-157.8594789,NA,NA,NA,NA,NA
706,Pacific Heights,BWS,STATE,OA,207,21.32655639,-157.83809,NA,NA,NA,NA,NA
706.1,Punchbowl,H BESS,STATE,OA,43,21.31350172,-157.8472571,NA,NA,NA,NA,NA
706.2,Hono College Hil,SE BISHOP,STATE,OA,53,21.3135014,-157.8305903,NA,NA,NA,NA,NA
706.3,Kinau Street,CASTLE WR,STATE,OA,9,21.30350227,-157.8455906,NA,NA,NA,NA,NA
706.4,Makiki Reservoir,LITTLE JM,STATE,OA,46,21.31433481,-157.837257,NA,NA,NA,NA,NA
706.5,Niuhelewai HCC JD,J_Delay,PrivateObs,OA,2,21.32180556,-157.8694722,NA,NA,NA,NA,NA
707,H S P A EXPERIMENTAL STATION,MATSUO P,COOP,OA,15,21.30294651,-157.8361461,USC00512146,NA,NA,NA,NA
707.1,Oahu College,LYONS AB,STATE,OA,24,21.30377967,-157.8305905,NA,NA,NA,NA,NA
707.2,EWA KALAELOA AIRPORT,LYDECKER RC,STATE,OA,14,21.30489073,-157.8305905,USW00022551,NA,NA,NA,NA
707.3,Alihilani,PIETSCHMAN MA,STATE,OA,63,21.30600174,-157.828646,NA,NA,NA,NA,NA
707.4,Maryknoll School 707.4,COOP,COOP,OA,15,21.301,-157.833,USC00516141,NA,NA,NA,NA
707.5,HONOLULU 2.0 SW,CoCoRaHS,CoCoRaHS,OA,12,21.3004,-157.8293,US1HIHN0023,NA,NA,NA,NA
708,Tantalus,BWS,STATE,OA,320,21.32516743,-157.8289234,NA,NA,NA,NA,NA
709,PUNCHBOWL CRATER 709,T MEM CEMETERY,COOP,OA,108,21.31016855,-157.846146,USC00518316,NA,NA,NA,NA
709.2,Pensacola Exp S,UH EXP STA,STATE,OA,34,21.31044619,-157.8400349,NA,NA,NA,NA,NA
710,NUTRIDGE 710,BWS,COOP,OA,274,21.31572334,-157.8211458,USC00516920,NA,NA,NA,NA
710.1,Clements,HR CLEMENTS,STATE,OA,91,21.32016724,-157.8072569,NA,NA,NA,NA,NA
710.2,Puu Makani,JAMES CASE,STATE,OA,305,21.31683429,-157.8161458,NA,NA,NA,NA,NA
711,Dole-Pri,PRI,STATE,OA,23,21.29711306,-157.8183684,NA,NA,NA,NA,NA
711.1,Kaimuki Pumping,BWS,STATE,OA,9,21.28683578,-157.8122578,NA,NA,NA,NA,NA
711.2,Fort Derussy,CAPITAL INVESTMENT,STATE,OA,3,21.28017,-157.833369,NA,NA,NA,NA,NA
711.6,"ManoaRGatKanewaiFld,Honolulu",USGS,USGS,OA,11.5824,21.29322222,-157.8127222,NA,NA,NA,NA,NA
711.7,H-1RainGageatKapiolaniAve,USGS,USGS,OA,6.096,21.28944444,-157.8155556,NA,NA,NA,NA,NA
711.8,Kaimuki NF,N_FUJII,PrivateObs,OA,49.15,21.27796944,-157.7951056,NA,NA,NA,NA,NA
712,Manoa-Keller,KELLER DR A,STATE,OA,55,21.3068348,-157.8175349,NA,NA,NA,NA,NA
712.1,MANOA 712.1,BEAUMONT MRS J,COOP,OA,61,21.31044568,-157.8147571,USC00516122,NA,NA,NA,NA
712.2,Oahu Avenue,KORTE A,STATE,OA,70,21.31572312,-157.8111459,NA,NA,NA,NA,NA
712.3,Manoa Road,SHERRETZ L,STATE,OA,91,21.31016795,-157.8167015,NA,NA,NA,NA,NA
712.4,Puuhonua,MORDY WA,STATE,OA,98,21.31183452,-157.8155903,NA,NA,NA,NA,NA
712.5,Liloa Rise,UNKNOWN,STATE,OA,58,21.31683416,-157.8103126,NA,NA,NA,NA,NA
713,UNIV OF HAWAII 713,UH MET DEPT,COOP,OA,24,21.29933514,-157.8167017,USC00518815,NA,NA,NA,NA
713.1,Manini Way,MCBRIDE OC,STATE,OA,130,21.28850196,-157.7922579,NA,NA,NA,NA,NA
713.4,Waialaenui R Upp,DAVIES MRS JS,STATE,OA,317,21.29683462,-157.7772577,NA,NA,NA,NA,NA
714,TANTALUS 714,SJ OBORSKI,COOP,OA,427,21.32683377,-157.8172567,USC00518734,NA,NA,NA,NA
714.1,Keahi,SPIEGELBERG CH,STATE,OA,98,21.32044504,-157.808368,NA,NA,NA,NA,NA
714.2,Kaliula,WR CASTLE,STATE,OA,360,21.32016749,-157.815868,NA,NA,NA,NA,NA
714.4,Kukui Malu,MYRON KERNER,STATE,OA,412,21.32544489,-157.814479,NA,NA,NA,NA,NA
715,WAIALAE KAHALA,TINKER SPENCER,COOP,OA,15,21.27433592,-157.7880917,USC00519185,NA,NA,NA,NA
715.1,Waialae Kahala,EJ ANDERSON,STATE,OA,12,21.27350261,-157.7872584,NA,NA,NA,NA,NA
715.3,Kaimuki-Dorr,DORR R,STATE,OA,43,21.28350242,-157.802258,NA,NA,NA,NA,NA
715.4,Leahi Hospital,TURBAN E,STATE,OA,64,21.27322517,-157.8019806,NA,NA,NA,NA,NA
716,MANOA TUN 2 716,BWS,COOP,OA,198,21.32794416,-157.7914236,USC00516130,NA,NA,NA,NA
716.1,Woodlawn,MRS W CARTER,STATE,OA,76,21.31350082,-157.8022572,NA,NA,NA,NA,NA
716.11,Woodlawn-Woolsey,DR F LAEMMLEN,STATE,OA,116,21.30711232,-157.8047573,NA,NA,NA,NA,NA
716.13,St Louis Hts Upp,UH ENGRG DEPT (FOR),STATE,OA,332,21.30572338,-157.7980907,NA,NA,NA,NA,NA
716.14,St Louis Hts Mid,UH ENGRG DEP FOR,STATE,OA,191,21.29933495,-157.8047575,NA,NA,NA,NA,NA
716.18,PaloloRainGageatPukeleStream,USGS,USGS,OA,105.088944,21.30684722,-157.7880889,NA,NA,NA,NA,NA
716.2,Manoa,CS DESKY,STATE,OA,91,21.32516687,-157.8039236,NA,NA,NA,NA,NA
716.3,Manoa Upper,USGS,USGS,OA,104,21.32405572,-157.7994791,NA,NA,NA,NA,NA
716.4,Manoa Valley,KIDWELL J,STATE,OA,30,21.30211275,-157.8144795,NA,NA,NA,NA,NA
716.5,Manoa Waena,BISHOP ESTATE,COOP,OA,67,21.31655635,-157.8086459,USC00516137,NA,NA,NA,NA
716.6,Rhodes Gardens,RHODES HJ,STATE,OA,91,21.3240558,-157.8028125,NA,NA,NA,NA,NA
716.7,Waahila,BWS,STATE,OA,372,21.3101675,-157.7944795,NA,NA,NA,NA,NA
716.8,Woodlawn-BWS,BWS,STATE,OA,442,21.32322218,-157.7889237,NA,NA,NA,NA,NA
717,BLACK POINT 717,VAN BROCKLIN FR,COOP,OA,27,21.25655947,-157.7925363,USC00510232,NA,NA,NA,NA
717.1,Kapiolani Park,MCCALLUM H,STATE,OA,3,21.26655931,-157.8139251,NA,NA,NA,NA,NA
717.2,WAIKIKI 717.2,PURINTON J,COOP,OA,3,21.27183682,-157.8180917,USC00519397,NA,NA,NA,NA
717.3,Diamond Head 1,HAWAII NAT GUARD,STATE,OA,61,21.26350355,-157.7989252,NA,NA,NA,NA,NA
717.4,Diamond Head 2,HAWAII NAT GUARD,STATE,OA,3,21.26017065,-157.8055918,NA,NA,NA,NA,NA
717.7,Waikiki Kalakaua,TOM LOFFMAN,STATE,OA,0,21.26044879,-157.8192028,NA,NA,NA,NA,NA
718,PALOLO VALLEY 718,BWS,COOP,OA,302,21.32183297,-157.7717015,USC00517664,NA,NA,NA,NA
718.1,Olympus,BWS,STATE,OA,762,21.33516556,-157.7772568,NA,NA,NA,NA,NA
718.3,Anuenu School,Glazer_Yap,SmartAlaWai,OA,86.71,21.3046,-157.79045,NA,NA,NA,NA,108
718.4,Halau Ku Mana,Glazer_Yap,SmartAlaWai,OA,71.62,21.31284,-157.82912,NA,NA,NA,NA,109
718.5,Liljestrand House,Glazer_Yap,SmartAlaWai,OA,287.56,21.32406,-157.83115,NA,NA,NA,NA,129
718.6,Iolani School,Glazer_Yap,SmartAlaWai,OA,2,21.2875687,-157.82265,NA,NA,NA,NA,201
718.7,Waiakeakua Mauka,Glazer_Yap,SmartAlaWai,OA,628.04,21.33644,-157.78267,NA,NA,NA,NA,202
718.8,Pukele Mauka,Glazer_Yap,SmartAlaWai,OA,683.5,21.33509,-157.77585,NA,NA,NA,NA,203
718.9,UH Manoa HIG ROOF,Glazer_Yap,SmartAlaWai,OA,21,21.29774,-157.81561,NA,NA,NA,NA,84
720,MATSONIA DRIVE 720,D ENGARD,COOP,OA,250,21.2935016,-157.7855911,USC00516169,NA,NA,NA,NA
720.1,New Collins,OWENS RR,STATE,OA,288,21.2960015,-157.7867021,NA,NA,NA,NA,NA
720.2,Waiamao,BITLING CC,STATE,OA,183,21.29961229,-157.7805909,NA,NA,NA,NA,NA
720.3,Maunalua Hts,DUSENDSCHON RC,STATE,OA,293,21.29544593,-157.7847577,NA,NA,NA,NA,NA
720.4,Aonapo,C S RAMAGE,STATE,OA,290,21.29905641,-157.7647577,NA,NA,NA,NA,NA
720.5,Halehoola,T SCHROEDER,STATE,OA,274,21.29683455,-157.773091,NA,NA,NA,NA,NA
720.6,HONOLULU 2.7 SSE,CoCoRaHS,CoCoRaHS,OA,113,21.285,-157.7816,US1HIHN0010,NA,NA,NA,NA
720.7,HONOLULU 2.6 SSE,CoCoRaHS,CoCoRaHS,OA,46,21.2863,-157.7826,US1HIHN0017,NA,NA,NA,NA
721,WILHELMINA RISE 721,BWS,COOP,OA,335,21.29766804,-157.7853133,USC00519980,NA,NA,NA,NA
721.1,Palolo Valley,J GULICK,STATE,OA,58,21.29683497,-157.7972577,NA,NA,NA,NA,NA
721.2,Aha Maka,MARTIN VITOUSEK,STATE,OA,380,21.30766722,-157.7736463,NA,NA,NA,NA,NA
721.3,Kalaepohaku,SADLER JC,STATE,OA,110,21.29294641,-157.8050355,NA,NA,NA,NA,NA
721.4,Palolo Fire Stn,NWS,HydroNet-UaNet,OA,59.436,21.2996006,-157.7944,USC00517662,PFSH1,19014414,NA,NA
721.5,Honolulu HI US AU956-KH6CTR ,unknown,APRSWXNET,OA,111.96,21.298,-157.792,NA,AU956,NA,NA,NA
722,Kahala,LB LEOPOLD,STATE,OA,3,21.26183672,-157.7855918,NA,NA,NA,NA,NA
722.1,Thorne,PRI THORNE MD,STATE,OA,3,21.26405879,-157.7861474,NA,NA,NA,NA,NA
722.2,Kahala-Arnold,ARNOLD DR HL JR,STATE,OA,2,21.27016929,-157.777814,NA,NA,NA,NA,NA
722.3,Pahoa Place,C LEOPOLD,STATE,OA,3,21.27016935,-157.7805917,NA,NA,NA,NA,NA
722.4,Kahala,TALIAFERRO WJ,STATE,OA,0,21.26766951,-157.7794806,NA,NA,NA,NA,NA
722.5,Waialae-Paul,PAUL WH,STATE,OA,5,21.27016945,-157.7861473,NA,NA,NA,NA,NA
723,Wailupe,BWS,STATE,OA,5,21.27683512,-157.758925,NA,NA,NA,NA,NA
723.1,Wailupe Mauka,HIND CLARKE DAIRY,STATE,OA,61,21.29683406,-157.7555912,NA,NA,NA,NA,NA
723.11,Hind Uka,RAY BARRETT,STATE,OA,61,21.29683406,-157.7555912,NA,NA,NA,NA,NA
723.12,Aina Haina,SHARON DUMAS,STATE,OA,61,21.28905673,-157.7580913,NA,NA,NA,NA,NA
723.2,Wailupe Res 170,BWS,STATE,OA,53,21.29016762,-157.7522581,NA,NA,NA,NA,NA
723.3,Aina Haina,RAMAGE MRS C,STATE,OA,9,21.28183465,-157.7505915,NA,NA,NA,NA,NA
723.4,PAIKO DRIVE 723.4,GRUBB DL,COOP,OA,3,21.28172556,-157.7282194,USC00517540,NA,NA,NA,NA
723.6,KII PLACE,WAILUPE VALLEY SCH,STATE,OA,61,21.2918,-157.7534,NA,NA,NA,NA,NA
723.7,Aina Haina Lower,R M WARNER,STATE,OA,5,21.28183471,-157.7528138,NA,NA,NA,NA,NA
723.8,Niu Valley,NWS,HydroNet-UaNet,OA,19.812,21.2896996,-157.7332,USC00516865,NIUH1,1900D38C,NA,NA
723.9,Aina Haina,ADAMS CW,STATE,OA,3,21.28266803,-157.7539249,NA,NA,NA,NA,NA
724,Makapuu Point,USCG,STATE,OA,165,21.30849684,-157.650591,NA,NA,NA,NA,NA
724.1,Hahaione Valley,KAMEHAMEHA SCHOOLS,STATE,OA,8,21.29349992,-157.7105917,NA,NA,NA,NA,NA
724.11,KOKOHEAD-PRI,L WILLIAMSON,STATE,OA,12,21.29572203,-157.7100362,NA,NA,NA,NA,NA
724.13,Kalama Valley,HARGER GRADEN,STATE,OA,23,21.29683234,-157.680592,NA,NA,NA,NA,NA
724.14,Sea Life Park,HAW OCEANIC INST,STATE,OA,12,21.31349715,-157.6639247,NA,NA,NA,NA,NA
724.15,Kaumakani St,DUANE BARTHOLOMEW,STATE,OA,19,21.27572283,-157.7025365,NA,NA,NA,NA,NA
724.19,HAWAII KAI GC 724.19,UNOAA-NWS,COOP,OA,9,21.29889,-157.66444,USC00511308,NA,NA,NA,NA
724.2,Lunalilo Home,LUNALILO HOME,STATE,OA,11,21.28183355,-157.6972587,USC00515675,NA,NA,NA,NA
724.21,Kamehame,NWS,HydroNet-UaNet,OA,242.316,21.3085995,-157.6791,NA,KMHH1,190046EE,NA,NA
724.22,Hawaii Kai Golf Course,NWS,HydroNet-UaNet,OA,8.8392,21.2991009,-157.6644,NA,HAJH1,NA,NA,NA
724.3,Maunalua,BISHOP ESTATE,STATE,OA,3,21.28516673,-157.6972586,NA,NA,NA,NA,NA
724.4,PORTLOCK ROAD 724.4,G BERNER,COOP,OA,2,21.27683397,-157.7072587,USC00518126,NA,NA,NA,NA
724.5,Koko Head-Pri,PRI,STATE,OA,5,21.29655494,-157.6928141,NA,NA,NA,NA,NA
724.6,Kaalakei,M ZAPATA,STATE,OA,3,21.2885003,-157.7183695,NA,NA,NA,NA,NA
724.7,Kamehame,NWS,STATE,OA,366,21.31933087,-157.6805914,NA,NA,NA,NA,NA
725,Mikilua,WAIAE CO,STATE,OA,18,21.40850258,-158.152145,NA,NA,NA,NA,NA
725.1,Palehua,STATE DIV FTRY,STATE,OA,750,21.39684348,-158.100865,NA,NA,NA,NA,NA
725.2,HOLULOA 725.2,VON HOLT HV,COOP,OA,674,21.39017687,-158.0939207,USC00511540,NA,NA,NA,NA
725.4,Mauna Kapu,AFC HAW PMRF,STATE,OA,665,21.37962218,-158.1014208,NA,NA,NA,NA,NA
725.6,PUU MANAWAHUA 725.6,COOP,COOP,OA,510,21.39545453,-158.0944761,USC00518500,NA,NA,NA,NA
726,Dpd,EWA PLANTATION,STATE,OA,3,21.34183936,-158.1222539,NA,NA,NA,NA,NA
726.1,PARADISE COVE 726.1,COOP,COOP,OA,2,21.34,-158.11,USC00517781,NA,NA,NA,NA
727,Pump 10,EWA PLANTATION,STATE,OA,9,21.33517369,-158.1072544,NA,NA,NA,NA,NA
728.1,Palehua,HAWAII NAT GUARD,STATE,OA,723,21.37295353,-158.1153094,NA,NA,NA,NA,NA
728.2,PALEHUA,RAWS,RAWS,OA,722.376,21.385,-158.1041667,NA,PLHH1,4870F55E,NA,NA
729,Field 85-86,CPC,STATE,OA,317,21.41183666,-158.0755862,NA,NA,NA,NA,NA
729.1,Field 86,CPC,STATE,OA,220,21.41016894,-158.0639196,NA,NA,NA,NA,NA
729.2,Field 85,CPC,STATE,OA,268,21.41572454,-158.0708639,NA,NA,NA,NA,NA
730,MAKAKILO RES 6B 730,OAHU SUGAR,STATE,OA,35,21.33850713,-158.0755882,USC00515791,NA,NA,NA,NA
730.1,MAKAKILO,ADAMS NEAL,COOP,OA,91,21.34267337,-158.0861432,USC00515789,NA,NA,NA,NA
731,Field 151,CPC,STATE,OA,274,21.36572901,-158.0822539,NA,NA,NA,NA,NA
731.1,PALEHUA CORRAL 731.1,COOP,COOP,OA,348,21.37028,-158.09333,USC00517654,NA,NA,NA,NA
731.2,MAKAKILO CITY 0.6 NW,CoCoRaHS,CoCoRaHS,OA,292,21.3645,-158.0947,US1HIHN0020,NA,NA,NA,NA
732,Reservoir 6 Os,OAHU SUGAR,STATE,OA,27,21.34517165,-158.0622544,NA,NA,NA,NA,NA
733,Field 105,OAHU SUGAR,STATE,OA,91,21.37350314,-158.0622535,NA,NA,NA,NA,NA
733.1,Field 120,OAHU SUGAR PLANTS,STATE,OA,293,21.3793379,-158.0741979,NA,NA,NA,NA,NA
734,Gage 3,LIBBY,STATE,OA,137,21.39183548,-158.0505866,NA,NA,NA,NA,NA
734.1,Gage 9,LIBBY,STATE,OA,171,21.40016884,-158.0539198,NA,NA,NA,NA,NA
734.2,Gage 10,LIBBY,STATE,OA,146,21.39183583,-158.05392,NA,NA,NA,NA,NA
734.3,Gage 11-Libby,LIBBY,STATE,OA,128,21.36628145,-158.0666981,NA,NA,NA,NA,NA
734.4,Field 130,OAHU SUGAR,STATE,OA,198,21.39183705,-158.0655866,NA,NA,NA,NA,NA
734.5,HONOULIULI STREAM TRIBUTARY NEAR WAIPAHU 4WNW,NWS,STATE,OA,195.72,21.4019,-158.067,NA,HOUH1,DD7ED01C,NA,NA
735,Field 43 Os,OAHU SUGAR,STATE,OA,17,21.33017537,-158.0672556,NA,NA,NA,NA,NA
